,Dimensione,Peso,Dolcezza,Croccantezza,Succosità,Maturazione,Acidità,Qualità
1523,7.5197304757,146.709205165,16.812340187,4.277723133,8.39355029075,8.82720725425,3.159945142,buona
1524,6.4827680719,149.5123849565,14.1312678905,4.1684892128,8.14907413,8.3638640715,3.0780027336,non buona
1525,8.1836101468,151.3777364165,13.677459243,4.7912426136,7.517671305,8.1097121815,3.7678261576,buona
1526,7.6665091528,149.8758109105,13.8230787405,4.580283341,7.4193871995,7.6335239935,3.4998728236,non buona
1527,6.0025231606,149.4758312915,15.3920860315,4.435571308,8.1148194615,8.42503449475,4.092109048,non buona
1528,6.7544256415,149.5700291245,14.7064403035,4.3432723338,7.356006726,7.9479714385,3.446644969,non buona
1529,7.0252205356,149.2051080895,15.627042567,4.3543861518,7.31973229125,7.51449701175,3.3440118772,non buona
1530,6.9060489955,148.812112613,14.724696753,4.473539731,8.36617484525,7.3099436705,3.2232993264,buona
1531,7.1122503397,149.2882495965,14.657849536,3.7288691206,8.49822199125,7.8491840965,3.5684182266,buona
1532,7.6515248164,149.1659902385,13.9364811565,3.9582702388,8.49615536375,7.420538395,4.3073759948,non buona
1533,7.0602423862,148.404596421,15.540561384,3.9219161894,7.681258126,9.04369071875,3.3230994456,buona
1534,7.8672694,147.894076241,13.466023064,4.0904311404,9.13224744475,8.1511776545,3.6604633796,buona
1535,7.342510207,149.232646181,15.329649708,4.1911250914,8.27353433775,8.387152845,3.146569048,buona
1536,6.8826414178,149.14567687,15.291374206,4.1530427376,7.912449401,8.36310558425,3.4360495132,non buona
1537,6.5742057235,150.107014036,13.3346849895,3.8795163564,6.8782545975,8.44022530225,3.3475774944,non buona
1538,5.6769821866,149.2812513905,14.9116768755,4.0070374406,9.1000245205,8.57914653675,4.3295731784,non buona
1539,6.4655811943,150.3519786405,14.081057232,4.0638965022,7.784100802,8.4237496335,3.643987002,non buona
1540,6.473110933,149.8193618775,13.86089607,4.30899069,7.98087155275,8.65244711475,3.5049785158,non buona
1541,7.0411825273,148.7794623455,15.750144345,4.6848545328,8.720755534,6.89460772275,4.0445946586,buona
1542,6.907459435,150.2126449915,15.7616374735,4.558495367,7.72836613,7.617315082,3.5541371006,non buona
1543,7.0906698778,147.8645104395,16.228664239,4.7412036974,8.8180850775,8.26818180175,3.7451977126,buona
1544,6.988542139,149.920175582,14.548754735,4.1390740912,8.23998620725,7.4644661365,2.9164210606,buona
1545,5.8705454278,149.104657611,14.7675701375,4.320726308,7.91514340975,9.14648947925,3.1940573936,non buona
1546,6.4363609312,151.5915055495,13.8694247325,4.2998456484,8.75592561325,7.62968420475,2.7180555938,buona
1547,6.9039836965,150.968883427,14.4013407165,3.7731456226,7.50674912925,8.48347129225,3.1370743704,buona
1548,7.7909696065,147.8450490075,13.9632308785,3.625827336,8.6285353265,8.433703797,3.6504019622,buona
1549,6.7787155426,149.4317240695,15.431294112,4.1385950876,7.91708636225,8.3328387225,3.0626710472,buona
1550,7.8128693041,149.3931317195,14.7920679295,4.0122702364,8.33032431225,7.96599497425,3.9116714254,buona
1551,8.0923902511,148.3803919475,15.198826235,3.5813519148,8.777736229,8.1316470975,4.1207430524,buona
1552,6.941050198,149.2325733375,15.4141406645,4.3435534004,8.20955501125,8.349041108,3.6287856624,buona
1553,7.3684401805,149.86081294,14.9905354885,4.1698446096,9.08125638375,7.22045940525,3.6387049052,buona
1554,6.4102234717,149.021081091,14.9068655,4.1962742834,7.2330080295,8.17171402975,3.1488511856,non buona
1555,7.042503256,151.0914331095,13.7576866435,4.069764475,7.50579834125,7.86126167825,3.7798777572,non buona
1556,6.5865096169,148.497090934,16.7694094125,4.2187241198,8.62014205375,8.16959506225,3.2511585536,buona
1557,8.3457345568,150.0071654435,14.0209588945,4.0237253802,8.40681573875,8.2788005295,3.833413965,buona
1558,6.8363221324,148.538660338,15.524711652,4.2748728322,7.06324949725,7.55019269,2.8844577538,non buona
1559,7.1065541998,150.1019048425,15.4592424335,3.7806202948,8.94520841675,7.37786026025,4.0837955534,buona
1560,7.6526579401,149.1867324405,15.447094362,4.3899285076,8.322165443,8.3505349055,3.0463746726,buona
1561,7.1931181822,148.1152308735,13.7540805015,3.7024293878,8.434051045,8.2362980905,3.492212838,buona
1562,7.6499148052,149.8085634155,14.4467664145,3.7404197946,8.2488994875,8.20142139575,3.915598626,buona
1563,6.438437545,149.8833478585,15.5579963575,3.9388595416,7.45843377475,8.2499526205,3.662209121,non buona
1564,7.572781624,149.645889704,15.607673388,3.6025307652,8.69855139825,7.81718662725,4.4615668500000005,buona
1565,6.2636535391,149.325933498,15.325687545,4.3049625284,7.32457214675,8.093232595,3.4202803506,non buona
1566,7.2971769061,149.4821292305,15.859359175,4.1420693214,8.8948383045,7.2340125275,4.2908975584,buona
1567,6.4608747751,149.6955791485,15.180459841,4.5663550726,7.54707161225,8.26265809875,3.7432859732,non buona
1568,6.0905190889,149.867700694,15.5420341525,4.3640920552,8.1763512295,6.882197391,3.6550545056,buona
1569,7.3037808319,148.6364535785,14.705719902,4.6816984196,6.99861815175,7.76325007025,3.3018908878,non buona
1570,6.330593515,149.7856641895,14.788353462,4.5476144202,8.578339534,8.03073447325,3.3225611234,buona
1571,6.6208872397,149.631230738,13.2948718545,3.8227262886,8.244590613,9.15104877575,3.1708482224,non buona
1572,7.4007080038,149.789113919,14.5448916195,4.6064986882,8.196016582,7.494802591,3.6796328616,buona
1573,7.8761990986,150.422307359,14.08578205,4.2930650116,8.26169275425,7.5503598935,3.5508538144,non buona
1574,7.2459811516,148.950023704,13.9172969165,4.5493237664,8.36201950975,7.656663337999999,3.585504085,buona
1575,8.0003530753,149.177866104,14.005007177,4.4727431106,8.143482206,8.10827969775,3.9832635498,buona
1576,7.2737579341,149.477935389,15.1889797525,4.2936747492,8.27966706125,7.5221951235,4.0179636342,buona
1577,6.9476710765,151.09350564,14.1715697735,4.188056353,7.68952947325,7.758370371,3.5121835148,buona
1578,6.8482391335,148.652601459,15.6141698265,4.1795253406,8.28238954925,8.48296103825,3.4029149438,buona
1579,6.5089078069,149.050435096,15.4560783995,4.4471420144,8.478569428,8.2097542325,3.6047115176,buona
1580,7.3913031355,150.1266170125,15.263909794,4.0450818782,8.71098206875,7.53385517,4.1451870102,buona
1581,7.2286044241,149.7875385345,12.89606412,4.1265872804,8.20090701525,8.568475235,3.1250287886,non buona
1582,7.4175119002,148.976605285,14.7743260135,4.5787052192,8.2125135225,8.562535233,3.4471531196,buona
1583,6.7841269522,148.5537976575,15.695928135,4.4955708674,7.54349327175,7.30177889525,2.7951933806,non buona
1584,6.470816554,150.3789728315,14.720421014,4.3137610336,8.01182039925,8.187196067,3.4169960822,non buona
1585,6.7008056092,149.5877199675,14.8867798585,3.970792079,7.43780510125,8.46563995525,3.5538442832,non buona
1586,7.6373965897,149.387051578,13.3771304795,4.3972973412,8.48803653925,7.93156837225,3.3092170878,buona
1587,6.5194189978,149.688653037,13.763716823,3.9336499318,8.131664764749999,8.5337614215,3.0108574668,non buona
1588,7.1668118239,150.7682638335,14.82804635,4.430688647,8.01534056875,7.4722970765,3.8244752092,buona
1589,6.4995372703,148.7905640985,16.7009508455,4.0487166052,8.47368447825,8.17263586975,3.3582023542,buona
1590,7.2000420829,147.749857441,16.493045122,4.5463544294,8.651326825750001,8.5561001835,3.7890721388,buona
1591,6.6521871991,149.457997387,14.4731575335,4.0782111268,8.59590796325,8.09704069275,3.9527623888,non buona
1592,5.9575758046,150.553702199,14.6552498655,3.7371113792,7.9882715335,8.23594662225,3.198435386,buona
1593,6.1135026166,150.17792647,15.707332843,4.082657088,8.46971003375,7.781678096,4.0447285608,non buona
1594,7.040571553,149.662051422,16.2057666105,4.3208454412,8.054285678,7.2608476085,4.448782998,buona
1595,6.0425208238,150.186762614,15.3182660905,3.874838644,8.26021114975,8.08087581025,3.036916698,buona
1596,6.566858674,149.9351911595,15.7882168395,4.2170213914,8.043909725,8.205941523,3.3970676418,buona
1597,7.7087073949,150.3074245335,13.830494731,3.6767953998,8.6350172045,8.2311759595,3.9777029178,buona
1598,6.063993388,148.829541995,15.358306833,4.3003906162,8.0812163915,8.56946196625,3.8446615094,non buona
1599,7.3581957919,149.3310980055,14.087153891,4.4047704366,7.88459869325,8.07537781525,3.6322659438,non buona
1600,7.1537669995,150.1120549875,15.1686020945,4.3598516416,7.92171294475,7.46099524525,3.6335227062,buona
1601,6.9379235182,147.751799691,16.9367767415,4.2981386024,8.396137627,8.345681685,3.342631699,buona
1602,7.3471883518,149.0481151895,13.3399231435,4.273843894,8.1264462755,8.0695185445,3.0933659702,buona
1603,7.2919340761,149.13031228,14.2706916565,3.2639063538,8.44792673925,8.254975346,3.2458169052,buona
1604,6.9524465269,149.1650370975,15.0839904255,3.9988701302,8.06571027725,8.52575711025,2.8210416864,buona
1605,6.7129660465,149.549361666,14.8079556,3.9191175102,8.24726454925,7.45132297,4.0419889394,non buona
1606,6.8276226013,150.736029374,14.047187507,4.3744623726,8.508532734,8.02960306275,3.0594057806,buona
1607,7.0991608429,149.4516886965,15.25891427,4.2483827826,8.1927793585,7.9997061255,3.3518588148,non buona
1608,6.649764529,148.8601928645,15.6212501955,4.5381831394,8.00492792225,8.3842475655,3.7911124406,buona
1609,7.2659555893,149.308546186,14.8264395605,4.3887594258,8.9399386445,7.266715947,3.7769255152,buona
1610,6.9214007158,149.133467248,15.232572682,3.8358506316,8.52572056,7.4886601585,4.4245020524,non buona
1611,6.6085697338,149.985969905,15.4438270045,4.2150256648,8.35862195225,8.34927678525,3.81630309,non buona
1612,7.1203606951,150.1055090855,15.2524319825,3.7274616714,7.7085801375,7.93160189425,3.756722924,buona
1613,7.034724613,149.2860180835,13.4096391265,4.2116995788,7.670325744,8.86536642475,3.3151251618,non buona
1614,6.2854512688,149.1888518025,14.760925871,4.0572903524,8.856181274,8.0938990275,4.3529301162,non buona
1615,6.9571196368,149.8465394685,14.785788266,4.0341107682,7.53933217325,8.227697069,3.5885421922,non buona
1616,6.7070455879,149.602136642,14.877682482,4.1223434788,7.54508046675,7.6594072735,3.293857074,buona
1617,6.6465892996,150.0449548845,14.720284373,4.2880688598,8.03186236075,8.177624711,3.5912537962,non buona
1618,6.5703179128,148.9101355835,14.045222874,4.1092248116,7.9749328545,8.76683887975,3.5807275276,non buona
1619,6.6021066793,149.790680971,14.731980474,4.2450286172,7.46704004975,7.99829839875,3.460540498,non buona
1620,6.9820283173,149.498390189,13.498966981,3.8144794088,8.5680062975,8.09177616725,3.961720628,non buona
1621,6.3023369221,150.678652808,13.645891163,4.1381229782,7.89125332825,8.36824454625,3.5294142514,non buona
1622,7.4069829709,150.386857358,15.824524618,3.7141988592,9.03752168425,7.42864567375,4.2589318808000005,buona
1623,7.5591390979,148.626623722,15.443383645,4.2820131992,7.0206983085,7.809336631,3.3164449194,non buona
1624,6.8443973023,149.3301409605,14.6974452135,4.417425188,7.45530271125,7.7231431745,3.17249028,non buona
1625,6.1862408434,148.605224812,14.664801337,4.5219306436,7.90068029975,9.1674004945,3.4275500016,non buona
1626,7.0264848367,150.0071132965,14.792848991,4.6732731904,8.19597320325,8.16007118875,3.2532152022,buona
1627,7.1104955842,150.0555868855,14.349166773,4.193648755,8.03012301875,8.06682217525,3.5405635584,non buona
1628,6.8559302074,149.6109153825,15.313309262,4.105011294,7.886184408,8.650564776,3.4909593106,buona
1629,7.0902530446,147.214647606,12.7301949375,4.8454896646000005,7.42059998275,8.2724215755,3.2590541434,buona
1630,7.038902947,150.040644681,14.161013514,4.0514286028,7.80422379975,8.5590470335,3.1577210248,buona
1631,5.4059231587,149.1728153215,16.040549167,4.4130005018,7.89007945075,8.7966470505,3.6921322928,non buona
1632,6.156599941,149.5695366695,16.1370074325,4.709378049,7.59810229375,8.40934387725,3.7877397896,non buona
1633,6.8194381471,150.346395788,14.3949612545,4.3914765954,8.4196310565,8.1080494415,3.1852765696,buona
1634,6.9771218254,149.980729587,14.0375405075,4.1333252998,8.134305271,8.4162276265,3.1575249618,buona
1635,6.5999658904,150.13398898,14.918263017,4.6604100394,7.55439704875,8.43861292625,3.6407647406,non buona
1636,6.3349064494,150.3490185165,14.5877429015,4.0649561512,8.55630474575,7.85018206425,2.4998613776,buona
1637,5.7338993191,149.1321501835,13.943770958,3.9216548464,8.80182561875,9.0028777845,3.8447873568,non buona
1638,6.5728407739,150.1645206515,14.4338424495,4.319220995,8.31898960975,8.067476718,3.452925538,buona
1639,6.5231896444,150.1982780845,15.4663692885,4.5118371662,8.08739288525,7.0252253595,3.9761711604,buona
1640,6.8835540463000005,149.4293116575,15.269624192,4.1053426112,8.109257268,8.575368052,3.506913141,buona
1641,7.2876397732,149.2746873815,15.0978985795,4.4293361042,8.185771719,8.37339186975,3.6591779904,buona
1642,6.7167335527,149.9176134075,15.2435012865,3.9789916658,7.9889881935,8.36508425475,3.0787349086,buona
1643,6.4581301996,149.7895894055,15.098736782,4.6731586978,7.8890028555,7.82041319,3.6337992654,non buona
1644,7.6643515792,148.787914962,14.837087235,4.2955491468,7.2269336845,7.65796823975,3.0619746982,non buona
1645,7.1129267551,149.744062328,15.812732511,3.8120149352,8.0762389705,7.654623436,4.1566309788,buona
1646,7.0962828493,147.9378461855,16.947003718,3.949863639,8.131132406,8.72282646925,3.3334535082,buona
1647,6.5547536215,150.3137658605,14.7872537115,4.4064047778,8.383877287,8.205304843,3.6867272526,non buona
1648,7.3169896135,149.8030447475,12.2578166295,4.4018125364,8.1159356925,9.3075541655,2.8022804216,non buona
1649,6.1228278628,149.909044025,15.5102994525,3.8545878028,8.00242835575,8.250134451,2.904672269,buona
1650,6.3795034777,149.1250902,14.920679952,4.0033685856,8.8434062345,8.41505227175,3.7109267126,non buona
1651,6.933112303,150.1403044675,15.420984779,4.4554854988,7.807256528,7.59464878925,3.839874526,non buona
1652,7.8794271589,150.743395186,13.71739444,4.462674745,7.1892564205,8.11352383325,4.463122189,non buona
1653,6.9640172245,150.2164371605,13.717542066,4.1066689678,7.77947654025,8.48817636775,3.6185301034,buona
1654,6.4225947571,149.759453686,15.6221952405,4.4640071438,7.27738371975,7.4761952495,3.5412811796,non buona
1655,7.2294408274,147.8609041765,13.3870602065,4.4478241338,7.6271853005,9.53363053425,2.9824213306,non buona
1656,7.1772718738,149.4523627685,14.5564392285,4.4187492176,7.2539155575,7.91501026275,3.5142011422,non buona
1657,6.7563000961,149.023990649,13.9813509165,4.2202067854,8.67869333725,8.85849932375,3.4813496874,non buona
1658,6.8867296444,150.559098245,15.2147239835,4.4769139258,7.687569589,7.92447939625,3.3624956204,non buona
1659,6.4801961104,149.3181611955,16.1523049805,4.1084178626,8.20766571175,8.21033318225,3.9430062168,buona
1660,6.4289799505000005,150.825586836,13.341953207,4.3224004592,7.68002975025,7.78700941275,3.2760091952,buona
1661,6.683287843,151.4171143515,15.422260612,3.4160271214,8.36203210075,7.55172229725,3.9584665768,buona
1662,7.5297752158,149.7366576925,13.6824732845,4.334868681,7.2458577535,7.8609474915,3.4017105852,non buona
1663,6.8397959887,148.7660487445,14.6726911705,4.4215407498,8.47416467925,8.5297204975,3.8447524636,non buona
1664,6.5070219235,150.79765957,15.1529745415,4.1554178322,8.1255087995,7.5827461795,3.5401970666,non buona
1665,7.004668603,150.1605834695,14.6313904055,4.4033950008,8.3391535805,7.8914275595,3.8597211354,non buona
1666,6.3591922867,149.833265372,15.1661296125,4.3070331182,8.3977293705,8.30105700675,4.10635953,buona
1667,6.5202073108,149.2206070395,14.58208965,3.8691981298,7.7496693525,8.65671710525,3.1570248806,non buona
1668,7.4393021008,149.2980974705,13.516879564,4.0116317006,7.9737365675,8.18112206225,3.8037204506,non buona
1669,7.2326102803,148.4505522855,14.548328707,4.078658918,8.82165241225,7.65346361675,3.8754084184,buona
1670,6.7068674632,149.401629873,15.1061117135,4.1556075754,7.97228233525,7.787910382,4.0954823274,non buona
1671,6.5413798153,149.6631319865,15.425093348,4.3767948884,8.11136358925,8.12612971875,3.2310612918,buona
1672,6.4808950468,148.141851936,14.4039189335,4.222611051,7.383671847,8.2636488245,2.5905359014,non buona
1673,6.2553437398,149.556061118,15.8246719115,4.0154950204,8.4766403065,8.08260168825,2.8355134116,buona
1674,6.6602326954,149.768950129,13.9780447285,4.3122459714,7.070717962,8.1230902415,3.4597801946,non buona
1675,7.6806723424,148.2474124325,14.6296524405,3.958200149,9.035931089,7.792905535,3.7125194088,buona
1676,6.9697581211,149.3707466265,15.1523147325,4.4131156094,7.74034438375,8.044510213,3.556013826,non buona
1677,5.8407022342,149.235524806,14.6878868795,4.1213887806,8.25019856975,8.4196898035,4.1441636462,non buona
1678,6.782728219,149.925625952,14.4711454285,4.3066789272,8.15232439125,8.18405018675,3.5408773502,non buona
1679,7.2715477159,148.962971626,13.5471342025,4.05209619,8.46135884425,8.27408355475,4.319062464,non buona
1680,6.6299556946,149.624471746,14.5995187015,4.2461736924,8.6868055125,8.42257066425,3.584672217,non buona
1681,6.9447173755,148.864112694,15.505631619,4.1678248042,7.85553305875,8.601077119,3.6545875508,buona
1682,6.1269060481,149.389702902,16.259694741,4.7043948914,9.1908495055,7.31698042075,3.0701561446,buona
1683,6.1168747639,149.20613626,14.7270625555,4.1889379176,8.55327535775,8.9539544315,3.5922948866,non buona
1684,7.4566327717,149.0330073585,13.972736821,3.9400567302,8.69840973475,8.0266777015,3.816979752,buona
1685,7.1689885264,149.031883916,14.706524749,4.4937043972,7.742712234,7.57613932225,3.2933133682,buona
1686,6.7296595171,150.1889803835,14.3075465065,4.3757279672,7.822463218,8.34538574875,3.4115556038,non buona
1687,6.7410941701,148.711837227,15.3948584325,4.3858799408,8.19288932425,8.408455316,3.2537461784,buona
1688,7.3473333412,148.265706385,14.071739345,4.3679999646,7.86363614975,7.9700381865,3.246695982,buona
1689,6.445385812,150.3857785905,14.3261601175,4.1451401622,8.54885477075,7.9937917285,2.569247079,buona
1690,6.128421892,150.3596487015,14.234992436,4.2716130412,8.76874504725,8.04606507475,3.1740460918,buona
1691,6.1167047542,149.5488016565,16.562606956,4.247588917,8.6494917175,7.729076168,3.1258065608,buona
1692,6.6976248193,151.226938257,13.51467635,4.1083148716,7.868645148,7.957827194,3.8614086286,buona
1693,7.8709269694,149.6258148645,14.1957930105,4.1673741446,7.8603558015,8.18079759825,3.6637642028,buona
1694,5.9519593639,150.1360524145,16.1299391385,3.677647387,8.752206717,7.9178085865,3.1641457302,buona
1695,7.4056146493,148.9838249485,15.1723554355,4.9053494028,7.4351903425,7.425706510499999,3.5045594216,non buona
1696,6.0485722729,149.6798793415,13.991895496,4.2511513646,8.315375869,9.43792749675,3.0645223282,non buona
1697,7.1049959545,149.515023522,14.459828056,4.9836793218,7.2466949095,7.437945035,3.6111428836,non buona
1698,6.7153105738,149.219073519,14.9450685645,4.1570238272,8.044959159,7.96645567325,3.7733867776,non buona
1699,6.3463881886,150.2670249785,15.1028871535,4.2823768506,8.61871113875,7.9078627215,3.1176296746,buona
1700,6.0720819553,149.655563277,15.6596483555,3.9271962768,8.28471951775,8.3259788225,3.6420611468,buona
1701,6.914737915,149.3086750615,15.1239526305,4.5248789176,8.46720478225,8.237201871,3.4410163918,buona
1702,5.3060849857,149.0589633925,13.932109309,3.586659997,8.14742386525,9.43880139875,2.6785213318,non buona
1703,6.6044940625,148.381290832,16.4988358855,4.4994445378,8.76259098375,7.835064054,3.0891630736,buona
1704,6.3096407284,149.6228278605,14.0939747495,3.9870336066,8.35726368725,8.601096192,3.4246392864,non buona
1705,7.1365304395,148.482773743,14.297563078,4.1197824366,8.35828645875,7.79428623875,3.4093784596,buona
1706,6.4743799948,150.6138366605,15.1128864945,4.1337888354,7.97641087975,7.98260485625,3.7586025618,non buona
1707,7.1566674223,150.3262786945,13.4654109405,4.591041691,7.5648267945,7.81856842125,3.103237812,buona
1708,6.1432657441,150.2796686485,15.8919631785,3.7821487436,8.012976677,8.3451345675,3.709213554,non buona
1709,6.4739021944,149.691558993,14.863470588,4.2042622918,8.3199123695,7.92431869675,3.0438382454,non buona
1710,6.55531885,148.623105665,16.035905775,4.4844173116,8.6248795285,8.20979675275,3.8933349364,buona
1711,7.9891355443,149.1791806105,12.885847577,4.4341311078,7.86175847875,8.36253330425,2.9400639852,buona
1712,6.3112400149,151.2320163285,12.0534966555,4.0461721808,7.769653597,9.30111390925,4.055965403,non buona
1713,7.8121674412,149.199437946,13.4136555385,3.9660402388,7.88270548125,8.54573584,3.6641601652,buona
1714,6.4802757955,149.866669385,12.51823747,4.1131403268,8.26453734125,8.8407717615,3.0016258664,non buona
1715,7.1701179547,150.848016739,13.7465493425,4.0728904002,7.74178610875,8.50053404875,4.0808802518,non buona
1716,7.1932570042,148.472930862,13.633038933,4.4193615416,7.50017707475,8.23040123275,2.8488400506,non buona
1717,7.0251013342,150.2390144745,14.253869748,4.0235831368,8.786503581,7.968270405,3.409519291,non buona
1718,6.5027997226,149.3443444415,14.822356954,4.5341905946,7.649745005,8.15467084575,3.5088383744,non buona
1719,6.1370399587,148.5589199155,14.4509217385,4.3520894874,8.566721611,8.92067827575,3.9442516344,non buona
1720,7.5401259121,148.7764222255,14.500352661,4.1859957552,8.088833874,7.987494949,3.6625991656,buona
1721,6.2718582235,148.628426948,15.8874608025,4.2128072202,7.328701598,8.1784600205,3.247372553,non buona
1722,6.2094903649,149.3115955855,15.218038953,4.270984104,8.38791417325,8.31320257075,4.0241886834,non buona
1723,7.0252018351,150.250974283,15.1969837515,4.1664548372,9.01198854525,7.1712958335,4.001037634,buona
1724,6.8958500356,149.644888869,14.637094895,3.562870828,8.42069196925,7.93928970475,3.8869200778,buona
1725,7.2334405549,149.1869681615,14.1037250395,4.0103876354,8.69895313225,8.272632302,3.5179906118,non buona
1726,8.092781970699999,148.599670606,14.4158584575,4.0858134554,8.639739343,8.0853775255,3.9211632374,buona
1727,7.3391848663,149.2627844265,15.4816352485,4.2628463564,8.19891287625,8.169219983,2.9626561876,buona
1728,7.357315126,149.2864056175,14.2690966845,4.4882269882,7.991627222,7.87633561625,4.0393239484,buona
1729,6.6011988346,150.2726484595,14.418586701,4.5855854832,7.5406816135,7.5301853645,3.5102547808,buona
1730,7.4097455386,148.6526942115,15.4750856695,4.3937377542,7.510456781,7.70452581075,3.1731192198,non buona
1731,7.4250934594,149.774505404,13.750211131,4.3800943214,8.432413705,8.50608925525,2.9684976664,non buona
1732,8.3202042973,150.6136779325,13.9131270565,3.9975607772,8.69013476225,8.17971730225,3.810967629,buona
1733,7.3399933954,150.3138353525,14.2639301715,4.42419387,7.658263901,8.33686801925,4.2019330134,non buona
1734,7.1884195705,149.2694645195,14.813236859,4.5911212818,7.61819481725,7.579156797,3.6285410026,buona
1735,6.5637963049,148.920576104,15.4609661755,4.1781085058,7.35249850375,7.8769897835,3.065104706,non buona
1736,7.2512194846,148.672894172,14.337264991,4.0324442422,8.072108891,7.9530598165,4.0898451772,non buona
1737,7.6509673393,149.6572553105,13.7182138605,4.3161804704,8.56783645825,7.905304076,3.9844975444,non buona
1738,7.2848488813,150.322654401,13.8652695435,4.0189039622,7.930120256,8.6546466015,3.868438079,non buona
1739,7.355300041,147.7411858395,13.6385007535,4.0865644414,8.26620807975,8.1458736995,3.2443959182,buona
1740,7.0996307398,148.6354811645,14.893023506,4.478579236,8.07060324625,7.46380327975,3.4690780606,buona
1741,7.0356098578,150.1225284225,14.405167853,4.0159890794,7.8141576605,8.38457922025,3.6321450438,non buona
1742,7.244123986,149.0172753045,14.6428184155,3.9404512592,7.9350106055,8.0261649,3.831950173,buona
1743,7.1686807573,150.473286986,14.104211569,4.3055774752,8.47354439825,8.26439910975,3.22453237,buona
1744,6.4596515908,149.6539480495,14.776256563,4.4042728926,8.17263174575,8.40524963425,3.9782698422,buona
1745,6.9457026931,150.4057992695,15.0934813855,3.5771303864,7.75901099575,7.97804464175,3.857805239,buona
1746,5.9687230015,150.213902099,13.7756964215,4.303915842,8.14483690575,8.7052965545,3.5602993398,non buona
1747,6.9494423191,150.3204234405,13.8428350895,4.815721143,7.963423926,8.307253167,4.1278969278,non buona
1748,6.7695750469,149.479692217,14.1259061775,3.9805393272,7.98855532025,7.840404938,3.4420517108,buona
1749,6.3804039217,148.3886494165,17.771484440000002,4.3658901960000005,8.3928792455,7.96358862475,3.4729574844,buona
1750,6.5503923391,149.954785621,15.2536267205,4.348754336,8.2200503345,8.12603814625,3.6062077476,buona
1751,6.1543020469,150.5253170255,14.4568157575,3.6819525634,8.3614597715,8.92464256725,3.5888138092,non buona
1752,6.4302537697,148.3325943435,17.217847861,4.0849306236,8.5911714985,8.18568687225,3.2192773146,buona
1753,7.0554283786,148.4294917545,15.48894113,4.438142387,7.87560601,7.7976305515,2.9370196198,non buona
1754,7.2582046687,147.8443959615,15.176865195,3.752961903,9.2967243185,7.56754276275,3.9204031658,buona
1755,6.7769370067,149.4855740125,16.1268191465,4.4036894826,8.7074425935,8.0719678715,3.2900474264,buona
1756,6.3519870487,149.747395041,14.3632996575,4.4567935344,8.10747152425,8.4115850725,3.8327452376,non buona
1757,6.6310615972,149.8916536965,16.1014268745,4.2240551634,8.27193173725,7.10841726225,4.1856734852,non buona
1758,7.00000909,149.8850479315,13.9556778015,4.4753044568,7.7439457055,7.67745003125,3.231785079,non buona
1759,7.202585959,150.082539307,14.5622471275,4.184657986,8.78157127925,7.4223417185,3.5018419016,buona
1760,6.7287742879,149.2035996915,16.0196197585,4.6288465976,7.37882352375,7.53709558525,4.1778772918,non buona
1761,6.3520865758,148.4882314965,14.304481459,3.815555426,8.21005021475,8.26525800575,4.510254096000001,non buona
1762,7.2341822152,149.180707368,14.6833869385,4.5208867308,8.05856240225,8.57585247475,3.452579085,buona
1763,7.748568244,148.9700983035,15.11641565,4.0428813264,8.891043902,7.7244644075,4.1737322848,buona
1764,7.1196737161,150.611530572,14.3864957105,4.7185733628,7.324630638,7.28165047375,3.8913687732,non buona
1765,7.3280953954,150.4509727605,13.9677561075,4.3519684812,7.5164089365,8.03046650325,3.638026138,buona
1766,6.0611598601,150.0993153025,14.381575891,3.876175708,8.720832806,8.8568547705,3.2828807536,non buona
1767,7.1827065955,148.347466434,16.640108271,4.3802551284,7.994909843,8.6160246965,4.1193382236,buona
1768,6.2202488521,149.647373559,13.498882376,3.9451832222,7.79148368725,8.608550951,2.9485922112,non buona
1769,6.585296143,150.0874617735,15.095611084,4.3423726472,8.0095313805,8.095374045,3.4668935386,non buona
1770,6.2338999858,150.5945273165,14.7701621375,4.0667553252,8.35222777875,8.5225652425,3.802130791,non buona
1771,6.5660946292,149.247280403,15.402776566,4.1187792024,8.35956592975,8.25991057725,3.1136332816,buona
1772,6.4751789644,147.1268081635,15.7336088055,4.2406804108,7.17923902375,8.2075071145,2.4225763702,non buona
1773,7.9432554895,149.6967292195,14.4763546205,4.390775552,8.61300192525,7.72656206525,3.7559743882,buona
1774,6.320540149,149.856668722,16.802954111,3.7759912702,8.15818912275,7.8834319785,3.2211983278,buona
1775,6.1737334819,150.5968748415,15.3235880645,3.9000295486,7.99942571975,8.24058960075,3.4947644936,buona
1776,6.8099756485,148.6466340605,14.4357487475,4.2599537132,7.45065865675,8.1041071005,2.807119124,non buona
1777,7.2436504639,150.0130525305,14.4605437525,4.2829369396,8.0144376145,7.4746188135,3.6589566974,non buona
1778,5.9973669445,148.92148739,14.544564188,4.3441300454,7.943236782,8.75753818425,4.0041253784,non buona
1779,6.5719490686,148.553836622,16.5595849755,4.309289502,8.632950785,8.18533126275,3.064340831,buona
1780,6.5638601152,149.243713518,14.52184983,4.0648720892,8.325053018,8.73722674175,3.0193928876,non buona
1781,7.7809354483,149.0226932105,15.717891184,3.937821102,8.3301415605,7.8342849515,4.2689316258000005,buona
